waste_id,date_listed,category,sub_category,description,location,quantity_kg,unit,demand_index,price_per_unit_lkr,total_value_lkr,status
b88b9bb4-3a4f-4dfb-af2b-ec6b5fcc2530,2026-01-29,Textile Offcuts,Cotton,Mixed Cotton available at Katunayake factory.,Katunayake Export Processing Zone,110.46,kg,0.83,50.63,5592.59,Available
c3d2e8d8-3f7f-4afc-aa22-fdb2acb110fd,2026-01-29,Metal,Steel Scraps,Clean Steel Scraps available at Katunayake factory.,Katunayake Export Processing Zone,1787.66,kg,0.84,144.82,258888.92,Available
cb80e3be-1671-4f3e-b716-1890ea8a39f3,2026-01-29,Textile Offcuts,Cotton,Sorted Cotton available at Biyagama factory.,Biyagama Export Processing Zone,642.93,kg,0.98,144.52,92916.24,Available
35c5c528-5528-4cde-ac23-c69e25915ae3,2026-01-29,Plastic,LDPE Wrap,Dirty LDPE Wrap available at Biyagama factory.,Biyagama Export Processing Zone,1087.88,kg,0.89,73.63,80100.6,Available
b810c768-2ec5-4e11-9967-e065ab42d7e8,2026-01-29,Chemical,Empty Drums (Plastic),Clean Empty Drums (Plastic) available at Colombo factory.,Colombo Industrial Zone,976.61,units,0.97,552.95,540016.5,Available
cd6d566f-f5e1-44bd-8ea0-546fa9ce4547,2026-01-29,Plastic,PET Bottles,Sorted PET Bottles available at Paliyagoda factory.,Paliyagoda,775.45,kg,1.1,111.44,86416.15,Sold
c39d9e61-7c5d-4d7e-a9a2-64afae0566de,2026-01-29,Plastic,LDPE Wrap,Clean LDPE Wrap available at Paliyagoda factory.,Paliyagoda,1532.79,kg,1.05,108.6,166460.99,Available
b6fe5cf0-ee76-4267-9ab4-debe45dc488f,2026-01-29,Textile Offcuts,Polyester,Mixed Polyester available at Paliyagoda factory.,Paliyagoda,1700.16,kg,0.87,76.65,130317.26,Sold
fab5bb61-e626-4092-8b6d-746858bee278,2026-01-29,Textile Offcuts,Polyester,Unsorted Polyester available at Biyagama factory.,Biyagama Export Processing Zone,614.09,kg,1.05,50.72,31146.64,Available
3dab9baa-b30c-47e2-9c7e-6159e28d5e27,2026-01-29,Metal,Steel Scraps,Dirty Steel Scraps available at Paliyagoda factory.,Paliyagoda,142.51,kg,0.86,169.23,24116.97,Available
d392d43f-7cc1-4c5f-8ee5-c604f105da60,2026-01-29,Paper,Mixed,Mixed Mixed available at Horana factory.,Horana Export Processing Zone,1858.42,kg,0.99,24.05,44695.0,Available
04730ef8-87f0-430c-8dd9-fc937ede3922,2026-01-29,Chemical,Empty Drums (Plastic),Sorted Empty Drums (Plastic) available at Ekala factory.,Ekala Industrial Estate,253.28,units,0.97,576.6,146041.25,Sold
1b7e08c4-8f28-4d61-9a49-aa084e627bce,2026-01-29,Plastic,HDPE Containers,Baled HDPE Containers available at Katunayake factory.,Katunayake Export Processing Zone,1222.0,kg,0.82,74.07,90513.54,Available
44d622e9-2c1f-4871-bcda-73b07447da27,2026-01-29,Textile Offcuts,Polyester,Dirty Polyester available at Paliyagoda factory.,Paliyagoda,550.14,kg,0.89,38.47,21163.89,Available
bf707b25-3122-4150-85b7-eba2a4f50c42,2026-01-29,Metal,Steel Scraps,Dirty Steel Scraps available at Biyagama factory.,Biyagama Export Processing Zone,1425.42,kg,0.98,235.49,335672.16,Available
463a60fc-d767-4c7f-9bcf-aaece08d276c,2026-01-29,Plastic,PET Bottles,Clean PET Bottles available at Katunayake factory.,Katunayake Export Processing Zone,304.13,kg,1.14,110.48,33600.28,Available
dff174e3-4fe7-46d5-9e58-095becc3df83,2026-01-29,Metal,Steel Scraps,Clean Steel Scraps available at Biyagama factory.,Biyagama Export Processing Zone,240.42,kg,1.16,229.55,55188.41,Available
6d2f77ab-31a2-4401-b755-92f083ec2c75,2026-01-29,Textile Offcuts,Polyester,Sorted Polyester available at Horana factory.,Horana Export Processing Zone,854.7,kg,1.03,44.33,37888.85,Available
a60f60ff-f906-40fa-9c09-7d7732e72bfb,2026-01-29,Metal,Steel Scraps,Baled Steel Scraps available at Paliyagoda factory.,Paliyagoda,239.7,kg,0.89,199.54,47829.74,Available
1ccee560-82f6-4994-ac29-7bef8a5a380a,2026-01-29,Plastic,LDPE Wrap,Unsorted LDPE Wrap available at Horana factory.,Horana Export Processing Zone,668.3,kg,1.01,119.29,79721.51,Available
fdf6fd29-3bff-4936-9ef2-9857aae72258,2026-01-29,Plastic,PET Bottles,Baled PET Bottles available at Seethawaka factory.,Seethawaka Export Processing Zone,941.75,kg,0.88,104.71,98610.64,Sold
027fd0e4-b885-416d-901b-be6ac2c638a8,2026-01-29,Plastic,HDPE Containers,Clean HDPE Containers available at Colombo factory.,Colombo Industrial Zone,517.41,kg,1.12,153.2,79267.21,Available
fe350bd5-9607-4c49-8b3e-f101e02c8921,2026-01-29,Metal,Steel Scraps,Mixed Steel Scraps available at Katunayake factory.,Katunayake Export Processing Zone,330.5,kg,1.06,208.59,68938.99,Available
c1326e71-7732-4c53-8267-5dbd0950785f,2026-01-29,Plastic,HDPE Containers,Sorted HDPE Containers available at Katunayake factory.,Katunayake Export Processing Zone,927.13,kg,1.18,112.19,104014.71,Sold
7a5a1f15-8369-4069-aa65-88dad4157359,2026-01-29,Plastic,LDPE Wrap,Unsorted LDPE Wrap available at Colombo factory.,Colombo Industrial Zone,611.18,kg,0.86,89.85,54914.52,Available
4acccb00-69e2-481d-91a1-3713ae16ce33,2026-01-29,Metal,Steel Scraps,Loose Steel Scraps available at Horana factory.,Horana Export Processing Zone,1376.21,kg,0.87,213.55,293889.65,Sold
45b47b73-9944-48be-b5de-f401323f007e,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Ekala factory.,Ekala Industrial Estate,248.03,kg,0.95,407.07,100965.57,Available
d964dc32-8cef-4433-ab1e-a60ea095dd5f,2026-01-29,Organic,Food Waste,Sorted Food Waste available at Ekala factory.,Ekala Industrial Estate,1779.61,kg,0.8,11.56,20572.29,Available
821a9509-2c72-44c5-a6e5-9284ed3aac7e,2026-01-29,Metal,Aluminum Cans,Mixed Aluminum Cans available at Biyagama factory.,Biyagama Export Processing Zone,137.82,kg,1.01,375.43,51741.76,Available
836759dd-86ea-4f41-ac1e-54e00db763b1,2026-01-29,Plastic,LDPE Wrap,Loose LDPE Wrap available at Colombo factory.,Colombo Industrial Zone,167.28,kg,1.1,93.74,15680.83,Available
4d617b53-a102-44ae-a147-30aa079a3607,2026-01-29,Textile Offcuts,Mixed,Sorted Mixed available at Katunayake factory.,Katunayake Export Processing Zone,617.92,kg,1.14,59.95,37044.3,Available
3c1ce547-c83b-486f-8673-47328cb716b3,2026-01-29,Plastic,HDPE Containers,Sorted HDPE Containers available at Seethawaka factory.,Seethawaka Export Processing Zone,221.33,kg,0.93,115.1,25475.08,Available
26944b1a-56c6-4318-9e46-9e461e352dbe,2026-01-29,Metal,Steel Scraps,Loose Steel Scraps available at Horana factory.,Horana Export Processing Zone,255.65,kg,1.17,288.66,73795.93,Available
a76d330e-4658-4be0-89ef-5776bc67d24b,2026-01-29,Chemical,Empty Drums (Plastic),Dirty Empty Drums (Plastic) available at Seethawaka factory.,Seethawaka Export Processing Zone,133.14,units,0.84,613.85,81727.99,Available
e4da6988-ad87-422f-ac98-ece34769343a,2026-01-29,Textile Offcuts,Polyester,Clean Polyester available at Katunayake factory.,Katunayake Export Processing Zone,1281.36,kg,0.96,82.21,105340.61,Sold
388745fb-075a-4214-902f-cb0c004dc5be,2026-01-29,Chemical,Empty Drums (Plastic),Clean Empty Drums (Plastic) available at Katunayake factory.,Katunayake Export Processing Zone,1702.37,units,0.93,693.35,1180338.24,Sold
692cdba5-272d-4a84-b285-c9ada140c5be,2026-01-29,Organic,Food Waste,Sorted Food Waste available at Horana factory.,Horana Export Processing Zone,1508.87,kg,0.96,8.93,13474.21,Available
2e9fee81-87d1-4e20-bd20-8126ac847df7,2026-01-29,Plastic,HDPE Containers,Unsorted HDPE Containers available at Koggala factory.,Koggala Export Processing Zone,1015.91,kg,0.86,88.74,90151.85,Sold
3d6651f0-73fe-42d9-aa14-06dfcfed3807,2026-01-29,Metal,Aluminum Cans,Unsorted Aluminum Cans available at Katunayake factory.,Katunayake Export Processing Zone,1172.37,kg,1.11,454.23,532525.63,Available
c2a5d5c2-949b-40c9-b2c2-738dc4b8c88f,2026-01-29,Paper,Cardboard,Clean Cardboard available at Seethawaka factory.,Seethawaka Export Processing Zone,187.33,kg,1.13,38.23,7161.63,Available
16309dfd-0b7d-45ac-b0da-94469b545e3c,2026-01-29,Paper,Cardboard,Sorted Cardboard available at Biyagama factory.,Biyagama Export Processing Zone,535.87,kg,1.19,64.96,34810.12,Available
9717ce41-16d4-4656-8cba-7797b952a247,2026-01-29,Textile Offcuts,Polyester,Sorted Polyester available at Horana factory.,Horana Export Processing Zone,1564.14,kg,1.0,49.49,77409.29,Available
4043f48a-7143-4d23-8d54-badc1ada48dd,2026-01-29,Organic,Food Waste,Unsorted Food Waste available at Colombo factory.,Colombo Industrial Zone,1305.47,kg,1.08,8.91,11631.74,Available
4c9f9556-2e2a-43f5-be4e-5f17011355fe,2026-01-29,Organic,Food Waste,Mixed Food Waste available at Paliyagoda factory.,Paliyagoda,684.07,kg,0.88,5.95,4070.22,Available
ce70267a-1402-4d72-8c6b-8f1b9c936d19,2026-01-29,Organic,Food Waste,Leftover Food Waste available at Horana factory.,Horana Export Processing Zone,135.75,kg,1.17,11.78,1599.13,Sold
0ee5a431-520e-42e5-b8ec-d23bfb20293a,2026-01-29,Plastic,PET Bottles,Leftover PET Bottles available at Biyagama factory.,Biyagama Export Processing Zone,1145.81,kg,1.19,108.13,123896.44,Available
02867568-9cbe-45cb-8652-f90ee80fe306,2026-01-29,Organic,Food Waste,Sorted Food Waste available at Biyagama factory.,Biyagama Export Processing Zone,1004.42,kg,1.16,11.18,11229.42,Available
0b6ab2b6-b91c-4a94-83b5-52113c5c005f,2026-01-29,Metal,Aluminum Cans,Baled Aluminum Cans available at Biyagama factory.,Biyagama Export Processing Zone,270.78,kg,1.13,433.29,117326.27,Sold
2ebd7336-03fe-48f6-8769-1d576eb3555d,2026-01-29,Plastic,LDPE Wrap,Baled LDPE Wrap available at Biyagama factory.,Biyagama Export Processing Zone,64.88,kg,1.16,109.36,7095.28,Sold
87d24e07-b230-4b4c-aea2-aefa587be8cb,2026-01-29,Metal,Steel Scraps,Mixed Steel Scraps available at Koggala factory.,Koggala Export Processing Zone,1967.69,kg,1.11,264.79,521024.64,Available
3542c7f7-0dd8-4f0d-a760-68b88ca2acaf,2026-01-29,Paper,Mixed,Mixed Mixed available at Katunayake factory.,Katunayake Export Processing Zone,1610.33,kg,1.01,38.28,61643.43,Available
7644f0a1-c9f2-4149-bab1-7318e6c5c584,2026-01-29,Paper,Cardboard,Clean Cardboard available at Katunayake factory.,Katunayake Export Processing Zone,1476.58,kg,0.95,53.39,78834.61,Sold
6f318f22-11c5-481a-a907-273814ec4e85,2026-01-29,Textile Offcuts,Polyester,Baled Polyester available at Ekala factory.,Ekala Industrial Estate,1636.84,kg,1.03,91.19,149263.44,Sold
05f6fcf9-bdbe-4bf8-a53e-9032a7b87447,2026-01-29,Textile Offcuts,Polyester,Mixed Polyester available at Paliyagoda factory.,Paliyagoda,778.69,kg,0.9,42.13,32806.21,Available
cddfd484-90bf-4c80-87ac-43714977f75e,2026-01-29,Paper,Mixed,Loose Mixed available at Biyagama factory.,Biyagama Export Processing Zone,508.3,kg,0.88,31.37,15945.37,Available
90d5438b-a917-4944-a175-0944c1b09dd7,2026-01-29,Organic,Food Waste,Clean Food Waste available at Horana factory.,Horana Export Processing Zone,57.49,kg,1.14,8.87,509.94,Available
383c6ef6-a556-4241-adbd-b2368390ab54,2026-01-29,Textile Offcuts,Cotton,Clean Cotton available at Horana factory.,Horana Export Processing Zone,1412.08,kg,0.95,112.42,158746.03,Sold
e09311a8-5d2f-4ed3-9741-919b479a0d13,2026-01-29,Plastic,PET Bottles,Dirty PET Bottles available at Seethawaka factory.,Seethawaka Export Processing Zone,688.58,kg,1.18,128.02,88152.01,Available
4a4e43da-7a98-4e8c-bcf8-b86197551e1a,2026-01-29,Plastic,PET Bottles,Leftover PET Bottles available at Horana factory.,Horana Export Processing Zone,1422.85,kg,1.02,108.26,154037.74,Available
13d058b2-ce58-41c5-90a5-40f25c3fe0cb,2026-01-29,Textile Offcuts,Cotton,Dirty Cotton available at Horana factory.,Horana Export Processing Zone,395.15,kg,1.12,115.41,45604.26,Available
fc58d32d-3d26-4cae-aa97-d20a19698328,2026-01-29,Organic,Food Waste,Baled Food Waste available at Ekala factory.,Ekala Industrial Estate,1502.65,kg,1.02,15.16,22780.17,Available
e7d7d199-8276-4bb7-aab3-194c13099517,2026-01-29,Chemical,Empty Drums (Plastic),Dirty Empty Drums (Plastic) available at Katunayake factory.,Katunayake Export Processing Zone,1549.81,units,0.99,746.26,1156561.21,Available
1e51da01-24cb-41c8-b1f2-8fa0fde4e7d2,2026-01-29,Metal,Aluminum Cans,Unsorted Aluminum Cans available at Biyagama factory.,Biyagama Export Processing Zone,808.88,kg,1.02,458.35,370750.15,Available
6c226fb2-b638-40b1-9b27-f569ccfd9d60,2026-01-29,Textile Offcuts,Polyester,Unsorted Polyester available at Seethawaka factory.,Seethawaka Export Processing Zone,1197.62,kg,0.84,33.53,40156.2,Available
f7cf6972-560e-4852-937f-93bdee4c680f,2026-01-29,Organic,Food Waste,Loose Food Waste available at Biyagama factory.,Biyagama Export Processing Zone,291.17,kg,1.03,13.68,3983.21,Available
10ae4560-7793-4f34-8ce1-4808d2f7b27e,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Horana factory.,Horana Export Processing Zone,393.26,kg,1.07,407.86,160395.02,Available
e296b086-8b98-4286-b404-b558e9e50307,2026-01-29,Paper,Mixed,Loose Mixed available at Horana factory.,Horana Export Processing Zone,1234.64,kg,0.81,22.66,27976.94,Available
9496c44b-baf1-4b63-a508-3efcf23bd3e1,2026-01-29,Plastic,LDPE Wrap,Sorted LDPE Wrap available at Horana factory.,Horana Export Processing Zone,1507.04,kg,0.89,69.79,105176.32,Available
9afc4a91-69e3-45ad-9963-3eaf026f2d64,2026-01-29,Plastic,LDPE Wrap,Clean LDPE Wrap available at Koggala factory.,Koggala Export Processing Zone,1663.87,kg,0.85,71.9,119632.25,Available
c4f3308f-a572-419e-9c47-7da1ca9d2e9f,2026-01-29,Textile Offcuts,Polyester,Baled Polyester available at Colombo factory.,Colombo Industrial Zone,844.07,kg,0.99,61.13,51598.0,Available
13bd2d7d-9a54-4bdd-8b64-1b8b7ce31d67,2026-01-29,Textile Offcuts,Cotton,Clean Cotton available at Paliyagoda factory.,Paliyagoda,153.19,kg,0.87,81.59,12498.77,Available
4be087e8-8776-4a13-bac2-346dbc6f2b14,2026-01-29,Paper,Cardboard,Leftover Cardboard available at Koggala factory.,Koggala Export Processing Zone,1383.44,kg,1.04,52.97,73280.82,Sold
72f8720e-b7ec-41ba-96cc-4f585cdc6ccb,2026-01-29,Plastic,LDPE Wrap,Unsorted LDPE Wrap available at Katunayake factory.,Katunayake Export Processing Zone,100.78,kg,1.01,113.16,11404.26,Available
1948a022-6d38-4f02-9f52-bab844262f13,2026-01-29,Chemical,Empty Drums (Plastic),Dirty Empty Drums (Plastic) available at Koggala factory.,Koggala Export Processing Zone,590.16,units,1.18,733.53,432900.06,Available
973662e5-141a-4608-80fe-c6389ac451ad,2026-01-29,Textile Offcuts,Cotton,Dirty Cotton available at Koggala factory.,Koggala Export Processing Zone,157.05,kg,0.92,87.73,13778.0,Available
1e0f670e-eb1f-44bf-80f8-6c3a0f804c09,2026-01-29,Paper,Cardboard,Baled Cardboard available at Ekala factory.,Ekala Industrial Estate,1411.84,kg,0.88,31.35,44261.18,Available
aa2e1c61-5a70-427d-825f-c676bb640616,2026-01-29,Plastic,LDPE Wrap,Leftover LDPE Wrap available at Paliyagoda factory.,Paliyagoda,328.09,kg,1.08,120.56,39554.53,Available
5a871ed2-b92a-4c9a-bbcd-b20f98c4cf24,2026-01-29,Organic,Food Waste,Clean Food Waste available at Katunayake factory.,Katunayake Export Processing Zone,1032.29,kg,0.9,9.22,9517.71,Available
902b6f72-bd29-4e24-a4f9-cdcfdb89f725,2026-01-29,Paper,Mixed,Unsorted Mixed available at Koggala factory.,Koggala Export Processing Zone,1878.87,kg,1.08,26.99,50710.7,Available
b2c168a1-0cc1-4502-a009-6248f3363404,2026-01-29,Textile Offcuts,Mixed,Sorted Mixed available at Colombo factory.,Colombo Industrial Zone,132.13,kg,1.17,60.82,8036.15,Available
8c7b4a1a-7ef0-405d-9cbf-bea49ed57bb3,2026-01-29,Metal,Steel Scraps,Sorted Steel Scraps available at Katunayake factory.,Katunayake Export Processing Zone,208.28,kg,1.06,234.01,48739.6,Sold
26e701d5-455c-455d-ade2-84972485bf68,2026-01-29,Textile Offcuts,Mixed,Loose Mixed available at Colombo factory.,Colombo Industrial Zone,1135.53,kg,0.8,42.32,48055.63,Available
63304e1a-fb8d-4993-9adc-4adba31a6a8c,2026-01-29,Plastic,HDPE Containers,Leftover HDPE Containers available at Colombo factory.,Colombo Industrial Zone,1608.11,kg,1.06,109.88,176699.13,Available
19604df5-f09f-40e1-87f4-13a8fdae2e7e,2026-01-29,Textile Offcuts,Polyester,Leftover Polyester available at Koggala factory.,Koggala Export Processing Zone,1942.72,kg,0.94,84.26,163693.59,Available
efa409bd-6aaf-4874-b529-2ecd105a8bcb,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Colombo factory.,Colombo Industrial Zone,1410.28,kg,0.82,251.16,354205.92,Available
24364e78-2e2c-4b4a-8dc4-3dff5c08ab5f,2026-01-29,Textile Offcuts,Mixed,Leftover Mixed available at Seethawaka factory.,Seethawaka Export Processing Zone,196.44,kg,1.18,39.19,7698.48,Available
ed0ae61e-a93e-4219-82aa-4c73f1e1830a,2026-01-29,Organic,Food Waste,Baled Food Waste available at Ekala factory.,Ekala Industrial Estate,1273.35,kg,1.19,14.17,18043.37,Available
01835f56-c0c8-42b8-9e3e-ca7d8cd74a5a,2026-01-29,Metal,Aluminum Cans,Baled Aluminum Cans available at Seethawaka factory.,Seethawaka Export Processing Zone,386.6,kg,0.91,317.05,122571.53,Sold
9545b7e0-ac28-4a8b-b5c8-b6fca1adb0b6,2026-01-29,Plastic,HDPE Containers,Mixed HDPE Containers available at Paliyagoda factory.,Paliyagoda,1134.46,kg,0.92,107.24,121659.49,Available
d23712a7-585e-4f59-9748-cc0537c28788,2026-01-29,Plastic,LDPE Wrap,Sorted LDPE Wrap available at Koggala factory.,Koggala Export Processing Zone,1422.9,kg,0.98,80.12,114002.75,Available
2cb5d227-d39d-4f59-a39d-acb80020bedc,2026-01-29,Textile Offcuts,Polyester,Sorted Polyester available at Horana factory.,Horana Export Processing Zone,483.96,kg,1.07,48.04,23249.44,Available
280eeffe-2e90-4f3a-b1e0-fb5370a5c3d8,2026-01-29,Plastic,HDPE Containers,Sorted HDPE Containers available at Koggala factory.,Koggala Export Processing Zone,1033.01,kg,0.95,120.17,124136.81,Available
4bf2e34e-4db7-4b51-b6ab-13b8b8c4f5be,2026-01-29,Paper,Mixed,Sorted Mixed available at Horana factory.,Horana Export Processing Zone,1012.38,kg,1.06,29.59,29956.32,Sold
26d3990b-e93d-4312-966c-62a648303f0b,2026-01-29,Textile Offcuts,Mixed,Dirty Mixed available at Horana factory.,Horana Export Processing Zone,1754.5,kg,1.01,59.18,103831.31,Sold
8ea0a25a-a974-477e-99c2-08136cfef853,2026-01-29,Paper,Mixed,Mixed Mixed available at Colombo factory.,Colombo Industrial Zone,1474.78,kg,1.03,17.42,25690.67,Available
06bc2ebb-20a1-4788-98cb-dc4ee2a88983,2026-01-29,Textile Offcuts,Polyester,Loose Polyester available at Katunayake factory.,Katunayake Export Processing Zone,442.9,kg,1.01,74.91,33177.64,Available
4b02ce6f-6d4b-4ff1-bfd6-56fef770d47a,2026-01-29,Paper,Cardboard,Leftover Cardboard available at Koggala factory.,Koggala Export Processing Zone,508.93,kg,1.01,34.84,17731.12,Available
adb7e30d-aff8-4c07-84c6-41e34d52be30,2026-01-29,Textile Offcuts,Polyester,Dirty Polyester available at Paliyagoda factory.,Paliyagoda,711.2,kg,1.01,71.21,50644.55,Available
b60b185e-ff75-4d9a-8fc2-a13c4b1a63a5,2026-01-29,Plastic,PET Bottles,Leftover PET Bottles available at Horana factory.,Horana Export Processing Zone,63.32,kg,0.95,109.98,6963.93,Available
08e517ef-630b-4031-9e9a-469a49bae774,2026-01-29,Textile Offcuts,Polyester,Leftover Polyester available at Seethawaka factory.,Seethawaka Export Processing Zone,1563.55,kg,0.89,30.64,47907.17,Available
588ec440-622e-436f-86ba-019ec9836e38,2026-01-29,Organic,Food Waste,Mixed Food Waste available at Colombo factory.,Colombo Industrial Zone,779.81,kg,0.88,4.46,3477.95,Available
2341ad4f-5712-46aa-b2ba-8a6de38d21d5,2026-01-29,Paper,Cardboard,Baled Cardboard available at Koggala factory.,Koggala Export Processing Zone,640.96,kg,1.05,43.0,27561.28,Sold
1e6cb4a5-9fc6-4977-8709-ce180d9448cf,2026-01-29,Paper,Mixed,Loose Mixed available at Paliyagoda factory.,Paliyagoda,1431.79,kg,0.81,19.76,28292.17,Available
0528d986-6f8d-4186-843c-5505103e7cca,2026-01-29,Textile Offcuts,Cotton,Mixed Cotton available at Ekala factory.,Ekala Industrial Estate,1210.43,kg,0.9,100.15,121224.56,Sold
c46b0de6-be91-4d85-9280-603d6d09308b,2026-01-29,Plastic,PET Bottles,Clean PET Bottles available at Ekala factory.,Ekala Industrial Estate,1741.12,kg,0.83,70.05,121965.46,Available
e2b2af1f-75c4-4909-92be-2321c7ed2158,2026-01-29,Plastic,LDPE Wrap,Leftover LDPE Wrap available at Horana factory.,Horana Export Processing Zone,445.3,kg,0.98,88.55,39431.32,Available
decaec9c-8241-4191-8326-c7847beaa4ae,2026-01-29,Textile Offcuts,Mixed,Sorted Mixed available at Seethawaka factory.,Seethawaka Export Processing Zone,789.75,kg,0.98,38.52,30421.17,Sold
d73e2020-6ba0-4e7e-a4e9-58322199d19d,2026-01-29,Textile Offcuts,Cotton,Clean Cotton available at Ekala factory.,Ekala Industrial Estate,624.03,kg,0.98,97.15,60624.51,Available
fc6539e8-0311-41a9-a00e-d79b17fd2ffa,2026-01-29,Plastic,HDPE Containers,Baled HDPE Containers available at Paliyagoda factory.,Paliyagoda,782.65,kg,0.85,77.72,60827.56,Available
208b58ae-fcdc-40f4-98a5-2845bdeb6784,2026-01-29,Metal,Aluminum Cans,Leftover Aluminum Cans available at Paliyagoda factory.,Paliyagoda,404.16,kg,0.84,324.82,131279.25,Available
